"lng","lat","name","type","area_km2"
-2.14486690803422,53.5735356910039,"Tandle Hill Park","Public Park Or Garden",0.470472692979968
-2.15252217591615,53.6350716945623,"Cronkeyshaw Common","Public Park Or Garden",0.15250930541516
-2.09443687334734,53.6485000819092,NA,"Playing Field",0.102855941152564
-2.10578057494657,53.7100376737177,"Robinwood Activity Centre","Other Sports Facility",0.101773995759053
-2.16821273117816,53.6085531448078,"Mandale Park","Public Park Or Garden",0.190918779798565
-1.35037986884772,53.6698941391141,"Purston Park","Public Park Or Garden",0.110625561977096
-1.61276266648993,53.6646760513537,"Thornhill Rectory Park","Public Park Or Garden",0.104044231915803
-1.4927320845396,53.6297307152293,"Newmillerdam Country Park","Public Park Or Garden",0.978508711431244
-1.35584764648688,53.6210722734867,"Vale Head Park","Public Park Or Garden",0.145770743916692
-1.36152012722023,53.6344473190259,"Fitzwilliam Country Park","Public Park Or Garden",0.683429526187752
-1.42783236685327,53.638871814156,"Anglers Country Park","Public Park Or Garden",0.627788645816608
-1.48313750931994,53.5996592606864,"Notton Park","Public Park Or Garden",0.452376698843714
-1.42585845762081,53.6016037729916,"Rabbit Ings Country Park","Public Park Or Garden",0.76070692068601
-1.39708228165798,53.6046602670443,"Low Common","Public Park Or Garden",0.111433076046005
-1.56270988106582,53.610440369923,"Bretton country park","Public Park Or Garden",0.385121813256751
-1.53242044042722,53.5889340735094,"Longfields","Public Park Or Garden",0.117154358156147
-1.58534664319388,53.568757619055,"Cannon Hall Country Park","Public Park Or Garden",0.357366441903966
-1.57015410531405,53.6091332664787,"Yorkshire Sculpture Park","Public Park Or Garden",0.60189790316136
-1.33930639331729,53.5776540507065,"Howell Wood Country Park","Public Park Or Garden",0.752098142868924
-1.45814583868234,53.5563621305456,"Dearne Valley Park","Public Park Or Garden",0.929083210814938
-1.46723450142837,53.5540289754258,"Metrodome Leisure Complex","Other Sports Facility",0.107068194426317
-1.4390637534073,53.5600033701379,NA,"Playing Field",0.125516597087195
-1.29607117264335,53.5457643305892,NA,"Public Park Or Garden",0.112836722683494
-1.46178474750051,53.5423328117932,"Dearne Valley Park","Public Park Or Garden",0.227566651656222
-1.48702957007953,53.5425154485162,"Locke Park","Public Park Or Garden",0.185470341495031
-1.40569054266122,53.5333374486101,"Netherwood Country Park","Public Park Or Garden",0.17642757389484
-1.30687364215901,53.5245054322448,"Bolton Brickyard Ponds","Public Park Or Garden",0.102672328906989
-1.29550572928023,53.5399664558857,"Pheonix Park","Public Park Or Garden",0.651563558201196
-1.30293481341161,53.5266467747392,NA,"Other Sports Facility",0.110377890341988
-1.33900795461834,53.5058029967778,"Wath Park","Playing Field",0.104018322643488
-1.31721759513076,53.5102996251949,"Brookfields Park","Public Park Or Garden",0.291129336717118
-1.51821307164877,53.5234875765317,"Stainborough Park","Public Park Or Garden",0.387424631128429
-1.47882522003561,53.5250050489666,"Worsbrough Country Park","Public Park Or Garden",0.690578322017527
-2.28560276597076,53.5749468014212,"Goshen Sports Centre","Other Sports Facility",0.156570922595103
-2.22549344002747,53.5592135460777,"Bowlee Community Park","Public Park Or Garden",0.422293386952212
-2.37864090694655,53.5478599324085,"Kearsley Park","Public Park Or Garden",0.134364411988918
-2.39158629558866,53.5643576733096,"Moses Gate Country Park","Public Park Or Garden",0.979939007343487
-2.20945831274359,53.5422559440363,"McBride Riverside Park","Public Park Or Garden",0.683471106079993
-2.25454351477431,53.535607943375,"Heaton Park","Public Park Or Garden",2.87377146712359
-2.39245324088382,53.5320492918264,"Blackleach Country Park","Public Park Or Garden",0.310765254549366
-2.30162184792147,53.5272425534236,"Prestwich Forest Park","Public Park Or Garden",1.96444437331808
-2.18337686760829,53.5117938941407,"Broadhurst Park","Public Park Or Garden",0.146471874688068
-2.18222941908171,53.5172827857905,"Broadhurst Park Playing Fields","Playing Field",0.111984527730434
-2.34708823727924,53.5112639289788,"Beech Farm Playing Fields","Playing Field",0.105427842188474
-2.33824206870037,53.5324515905374,"Clifton Country Park","Public Park Or Garden",0.456167643269099
-2.4978180940875,53.505685908798,NA,"Public Park Or Garden",0.233288281680312
-2.51206438837619,53.5135579863211,NA,"Public Park Or Garden",0.128738613326567
-2.50201969105444,53.5141363660683,"Howe Bridge Leisure Centre","Other Sports Facility",0.179773863105997
-2.50099346862784,53.5130350014605,"Butler Park","Playing Field",0.128428194769053
-2.30217619356719,53.5035336782304,NA,"Other Sports Facility",0.176333072978823
-2.31699204014246,53.5014492588375,"Oakwood Park","Public Park Or Garden",0.100347511947842
-2.28462927726786,53.5058939748933,"Salford Sports Village","Other Sports Facility",0.322929546730425
-2.29781864131508,53.5174060952125,NA,"Playing Field",0.133944899400862
-2.30315145829526,53.490059700867,"Buile Hill Park","Public Park Or Garden",0.274810012448073
-2.29561307668359,53.4971583322661,NA,"Playing Field",0.222977010241598
-2.32370779445104,53.4972976359333,"Duncan Mathieson Playing Fields","Playing Field",0.115139005744358
-2.36381292799326,53.4971376852599,"Broadoak Park","Public Park Or Garden",0.394260995301285
-2.19975415225925,53.4846506414568,NA,"Other Sports Facility",0.339238520249667
-2.19354506808671,53.4876350494628,"Philips Park","Public Park Or Garden",0.117073974582442
-2.21998507469463,53.5044436438213,"Queen's Park","Public Park Or Garden",0.143708625261823
-2.54203485447117,53.4048750899022,"Woolston Park","Public Park Or Garden",0.247526289908136
-2.51125586436109,53.4251087336599,"Birchwood Forest Park","Public Park Or Garden",0.2746998592718
-2.54441634166416,53.4880332626003,"Pennington Flash Country Park","Public Park Or Garden",2.52247348275644
-2.52735951628701,53.4894386275247,"Leigh Stadium","Other Sports Facility",0.113062702251992
-2.51215126242604,53.4171708076894,"Birchwood Brook Park","Public Park Or Garden",0.20445564732801
-2.49704543432027,53.4227730865595,NA,"Public Park Or Garden",1.12825536415792
-2.58191708355993,53.4039551240739,"Orford Park","Public Park Or Garden",0.152996955108649
-2.57145185105939,53.384957006592,"Victoria Park","Playing Field",0.30404697692349
-2.62060334899753,53.4534639849326,"Mesnes Park","Public Park Or Garden",0.103816355359352
-2.6174690228875,53.4394805019121,NA,"Playing Field",0.113065785308481
-2.63584466476535,53.5521938866949,"Mesnes Park","Public Park Or Garden",0.108035651686375
-2.61361187014321,53.4082340774383,"Sankey Valley park","Public Park Or Garden",0.235539257252951
-2.63873624405184,53.4064788014422,"Mary Ann Meadows","Public Park Or Garden",0.153470509840071
-2.60666064104559,53.4151419130549,NA,"Public Park Or Garden",0.104155059606026
-2.61181822187628,53.5673762796286,"Haigh Woodland Park","Public Park Or Garden",1.64682240039522
-2.57763768749655,53.5630451060729,"Aspull Common","Public Park Or Garden",0.337777290587601
-2.65772357940154,53.5414578423274,"Laithwaite Park","Public Park Or Garden",0.137795666676765
-2.64539089459794,53.5373511139972,"Parsons Meadow","Public Park Or Garden",0.272136514798885
-2.65297346636798,53.4619705432496,"Lyme and Wood Pits Country Park","Public Park Or Garden",0.994463943227187
-2.62685866381377,53.482532999115,"Ashton Heath","Public Park Or Garden",0.106417469969716
-2.67020081908704,53.5459769064725,NA,"Public Park Or Garden",0.280038403569914
-2.67316301981191,53.5505084266586,"Marsh Green Community Park","Public Park Or Garden",0.162644984045589
-2.65910423124889,53.5497509138868,NA,"Other Sports Facility",0.11074293715726
-2.69722258367928,53.3812984919248,"Sunnybank Woodland Park","Public Park Or Garden",0.107109293585906
-2.65091645440262,53.396443465828,NA,"Public Park Or Garden",0.170139923353366
-2.69268876775948,53.4483237925398,"The Duckeries","Public Park Or Garden",0.194502591644775
-2.68117912193907,53.4556513308841,"Sankey Valley Park","Public Park Or Garden",0.514998497217438
-2.7427642492933,53.4627953074709,"Victoria Park","Public Park Or Garden",0.139677273775585
-2.7486415697529,53.5540288589567,"Beacon Park","Public Park Or Garden",1.39574638521104
-2.75237250502068,53.5506906659342,"Hillside Playing Fields","Public Park Or Garden",0.12014433311626
-2.74369911376439,53.5347400446403,NA,"Playing Field",0.137746845856828
-2.75070412811287,53.393074566755,"Pex Hill Country Park","Public Park Or Garden",0.106746440324828
-2.73593921511383,53.393463615498,NA,"Playing Field",0.134863713809101
-2.72804750431873,53.4312066488526,"Sherdley Park","Public Park Or Garden",0.372221253416282
-2.7354221982468,53.4406690539077,"Ravenhead Nature Park","Public Park Or Garden",0.209378008070704
-2.76351116631984,53.4466086137353,"Taylor Park","Public Park Or Garden",0.194817985198963
-2.72929465181858,53.374875867884,"Victoria Park","Public Park Or Garden",0.138407826486746
-2.71354203566898,53.3779523401875,"Crow Wood Park","Public Park Or Garden",0.202932975425537
-2.74708654784617,53.3777728974068,"Upton Rocks","Public Park Or Garden",0.107370616476295
-2.78232965045759,53.5549805469426,"Tawd Valley Park","Public Park Or Garden",0.71836888691728
-2.76236351908316,53.551859578214,"Elmers Green Common","Public Park Or Garden",0.224531735014286
-2.75742362979928,53.4589596944168,"Ruskin Sports Facilities","Other Sports Facility",0.10529880755892
-2.81018035992792,53.5474944681336,"Blaguegate Playing Fields","Playing Field",0.162319688789789
-2.82967940704709,53.4202644517291,"King George V Playing Fields","Playing Field",0.101302264004447
-2.80778699758217,53.4093003624692,"Stadt Moers Country Park","Public Park Or Garden",0.864543633167591
-2.83460138670774,53.3833692314059,NA,"Public Park Or Garden",0.109223621066436
-2.8906884135459,53.4865175435061,"Millbrook Park Millennium Green","Public Park Or Garden",0.150709759919858
-2.88734704128776,53.4785529502179,NA,"Other Sports Facility",0.138981847560425
-2.86765824808369,53.491705031081,"Northwood Forest Hills","Public Park Or Garden",0.125783136418441
-2.8641840649548,53.4873840924372,NA,"Playing Field",0.148821575260554
-2.8795080313933,53.3910460838712,"Childwall Woods","Public Park Or Garden",0.273714483599103
-2.87467692175034,53.4038158067631,"Court Hey Park","Public Park Or Garden",0.151115900625553
-2.86477037000229,53.4296173468081,NA,"Playing Field",0.12320226785016
-2.88592481482159,53.4442890536176,"Croxteth Hall and Country Park","Public Park Or Garden",2.24014066376729
-2.87109431090894,53.4329603454745,NA,"Other Sports Facility",0.108566629256396
-2.85635937294309,53.4357226319259,NA,"Playing Field",0.140153459929723
-2.87498988738643,53.438647760306,"Mab Lane Community Woodland","Public Park Or Garden",0.140306191761075
-2.86453352757727,53.556574381146,"The Sports Centre","Other Sports Facility",0.244235996217707
-2.90807461506744,53.3783228313468,"Geoffrey Hughes Memorial Ground","Playing Field",0.191507453636633
-2.89184438853939,53.379790831761,"Calderstones Park","Public Park Or Garden",0.380032765348236
-2.89652276239359,53.3822346749036,"Harthill Estate","Public Park Or Garden",0.115086598027071
-2.92533208553354,53.4585640888455,"Sparrow Hall Playing Fields","Playing Field",0.120638323278137
-2.936574754026,53.3818856844034,"Sefton Park","Public Park Or Garden",0.936362543438061
-2.93610495063656,53.4551267191828,NA,"Playing Field",0.132294365681044
-2.93755787519649,53.4196036526335,"Newsham Park","Public Park Or Garden",0.41015292870584
-2.95155930179601,53.3869892658368,"Devonwall Gardens","Public Park Or Garden",0.170278962447844
-2.92115757631518,53.3946585552996,"Liverpool Aquatics Centre","Other Sports Facility",0.430497550660034
-2.94026247413284,53.4060246426105,"Wavertree Park","Public Park Or Garden",0.181682146001698
-2.95220072949193,53.4481702129969,"Walton Hall Park","Other Sports Facility",0.544546900170021
-2.94209906661229,53.4280520707068,"Lower Breck Recreation Ground","Playing Field",0.144353539568369
-2.34791150213356,53.4585720901131,"George H Carnall Sports Centre","Other Sports Facility",0.141991561983851
-2.36241027139439,53.4586010777378,NA,"Playing Field",0.110550883327475
-2.21055088311802,53.4510773260945,"Birchfields Park","Public Park Or Garden",0.129858201951671
-2.28859750705972,53.4480147973523,"Longford Park","Public Park Or Garden",0.270804656710809
-2.22313855835768,53.4469062566051,"Platt Fields Park","Public Park Or Garden",0.341133107721678
-2.37661412740583,53.4461923315649,NA,"Other Sports Facility",0.336030323337876
-2.24766053862038,53.4511475932039,"Alexandra Park","Public Park Or Garden",0.241048293535583
-2.41505217669481,53.4440600839892,"Prince's Park","Public Park Or Garden",0.256033363193893
-2.20792132007418,53.4429192090733,"Armitage Sports Centre","Other Sports Facility",0.104629998322468
-2.31219859782869,53.4331289715574,"Crossford Bridge Sports Ground","Playing Field",0.102839107762998
-2.33143291495794,53.4339094425252,NA,"Other Sports Facility",0.100416059061697
-2.29512378153542,53.4405088366479,NA,"Playing Field",0.337575418527381
-2.24947960745698,53.4364370368929,"Hough End Leisure Centre","Other Sports Facility",0.468242533398004
-2.26794734197541,53.434802120651,"Chorlton Park","Public Park Or Garden",0.127943373442306
-2.22127364632288,53.4232139593423,"Fog Lane Park","Public Park Or Garden",0.191809457183999
-2.23506399963074,53.4052820280986,"Fletcher Moss Park","Public Park Or Garden",0.584723795579013
-2.27527871109732,53.4166099291895,NA,"Other Sports Facility",0.303468966613085
-2.25613665108557,53.4182819097223,"Mersey Bank Playing Fields","Other Sports Facility",0.106980800151188
-2.31515138080071,53.4033213063583,NA,"Playing Field",0.133909796958525
-2.31503738400159,53.4032983608168,"Kersal Rugby Football Club","Playing Field",0.131133042685621
-2.28623576961596,53.402015904842,NA,"Playing Field",0.167664552775089
-2.19155244879053,53.4074377665326,"Mersey Vale Country Park","Public Park Or Garden",0.171524971644969
-2.24605218133868,53.3898840336283,"Hollyhedge Park","Public Park Or Garden",0.110966080521079
-2.27153719771745,53.403937619133,"Wythenshawe Park","Public Park Or Garden",0.454124568062068
-2.30482123985911,53.3873019241591,NA,"Other Sports Facility",0.1037183650405
-2.45510408164953,53.378236300711,"Lymm Leisure Centre","Other Sports Facility",0.109109168085028
-2.23532354159787,53.387072006094,"Scholes Park","Public Park Or Garden",0.165293608240727
-2.20983426889846,53.379325301062,"Bruntwood Park","Public Park Or Garden",0.494631123295511
-2.20995700463058,53.3876428402441,"Brookfields Park","Public Park Or Garden",0.101052189939789
-2.16522947981024,53.4982401110667,"Brookdale Park","Public Park Or Garden",0.18663198718913
-2.1206203670046,53.4873518354199,"Ashton Moss","Public Park Or Garden",0.434187022806805
-2.11750303881647,53.504704485734,"Daisy Nook Country Park","Public Park Or Garden",0.386199923062967
